input
"उपमुख्यमंत्री अजित पवार ः आम्ही सर्वजण उद्धव ठाकरेंसोबत बारामती -आम्ही सर्वच जण मुख्यमंत्री उद्धव ठाकरे यांच्यासोबत आहोत.महाविकास आघाडी एक आहे.विविध विषयांवर विविध मते असू शकतात; मात्र राज्याच्या सर्वांगिण विकासासाठी महाविकास आघाडीच्या माध्यमातून एकत्र आलो आहे, असे सांगत राज्याचे उपमुख्यमंत्री अजित पवार यांनी आज महाविकास आघाडी मजबूत असल्याचे संकेत दिले आहेत.6 मार्चला अर्थसंकल्प सादर करणार सोमवारपासून (दि.24) राज्य विधीमंडळाचे अर्थसंकल्पीय अधिवेशन सुरु होत असून 6 मार्चला राज्याचा अर्थसंकल्प सादर करणार असल्याचेही अर्थमंत्री अजित पवार यांनी सांगितले.माळेगाव सहकारी साखर कारखान्याच्या निवडणूकीसाठीचे मतदान केल्यानंतर बारामतीत माध्यमांशी बोलत बोलत होते.कॉंग्रेस नेत्या सोनिया गांधी, राष्ट्रवादीचे अध्यक्ष शरद पवार व शिवसेनेचे प्रमुख उद्धव ठाकरे हे चर्चेतून एकोप्याने काम करीत असल्याने त्यात कोणतीही अडचण नाही.त्यामुळे कोणी काही शंका घेण्याचे अजिबात कारण नाही.एनआरसी व एनपीआरच्या संदर्भात राष्ट्रवादीचे सर्वोच्च नेते शरद पवार यांनी जी भूमिका मांडली आहे, तिच आम्हा सर्वांची आहे.पवार यांचे जे मत आहेत तेच पक्षाचे व आम्हा सर्वांचेही मत असल्याचे अजित पवार यांनी सांगितले.माळेगाव कारखान्याबाबतीत सूज्ञ सभासद मतदानाच्या माध्यमातून योग्य निर्णय घेतील असा विश्वासही त्यांनी व्यक्त केला"
"टीम महाराष्ट्र देशा : भारतीय हवाई दलाने नियंत्रण रेषा ओलांडून जैश ए मोहम्मदला चांगलाच धडा शिकवला आहे.या कारवाईमुळे पाकिस्तान भारतात घातपात घडविण्याची शक्यता नाकारता येत नसल्यामुळे सुरक्षा यंत्रणेने भारतातील सर्व महत्वाच्या शहरांना हाय अलर्टचा इशारा दिला आहे.याच पार्श्वभूमीवर मुख्यमंत्री देवेंद्र फडणवीस आणि पोलीस महासंचालक दत्ता पडसलगीकर यांच्या बैठकीत मुंबई हाय अलर्टवर असल्याचे जारी करण्यात आले आहे.नुकतीच ही बैठक संपली आहे.मुख्यमंत्र्यांनी राज्यातील स्थितीचा आढावा घेऊन मुंबईतील सुरक्षा यंत्रणेला अलर्ट राहण्याचा इशारा दिला आहे.पोलीस महासंचालकांसह अनेक पोलीस अधिकारी या बैठकीस हजर होते.प्रामुख्यांनी देशाची आर्थिक राजधानी असलेल्या मुंबईसह सात राज्यांत हाय अलर्ट जारी केला आहे.त्यामुळेच खासकरून मुंबईतील रेल्वे, विमानतळ आणि शहरातील महत्वाच्या आणि संवेदनशील स्थळांवरील गस्त वाढवली आहे.याचबरोबर प्रत्येक नागरिकाने देखील सतर्क राहून आजूबाजूला काही अज्ञात वस्तू आढळून आल्यास त्याबाबत पोलिसांना माहिती द्यावी"
"सांगली - सांगली शहरातील 100 फुटी रोड परिसरात नवीन वर्षाची सुरुवात तोडफोड, जाळपोळीने झाली.चारचाकी वाहने पेटवून, तोडफोड केल्याचा धक्कादायक प्रकार या परिसरात घडला आहे.नवीन वर्षाच्या पहिल्याच दिवशी घडलेल्या या घटनेमुळे खळबळ उडाली आहे.याप्रकरणी चौघांविरोधात गुन्हा दाखल झाला असून दोघांना पोलिसांनी ताब्यात घेतले आहे.बुधवारी रात्री अडीच वाजण्याच्या सुमारास काही अज्ञातांनी वाहनांची जाळपोळ करत तोडफोड केल्याची घटना घडली आहे.4 ते 5 जणांच्या टोळक्याने 100 फुटी रोडवर असणाऱ्या गाड्यांवर अचानक हल्ला चढवला.या रोडवर मोठ्या प्रमाणात वाहन दुरुस्तीचे गॅरेज आहेत.याठिकाणी उभी असलेली एक स्कॉर्पिओ आणि एक मारुती कार अज्ञातांनी पेटवून दिली.दोन्ही वाहने जाळून खाक झाले आहेत.तर या रोडवर असणाऱ्या इतर चारचाकी वाहनांची मोठ्या प्रमाणात तोडफोड करण्यात आली.गाड्यांच्या कांचांवर मोठमोठे दगड फेकून तोडफोड करण्यात आली आहे.सुमारे 15 ते 20 गाड्यांची तोडफोड करण्यात आली आहे.या दरम्यान मनसेचे कार्यकर्ते आशिष कोरी या मार्गावरुन जात असताना हल्लेखोरांनी त्यांना अडवून त्यांच्या व अन्य एका कुटुंबांच्या गाडीवरही दगडफेक केली.यानंतर कोरी यांनी या रस्त्यावर असणाऱ्या एका पोलीस मदत केंद्रात जाऊन घटनेची माहिती दिली.त्यानंतर पोलिसांनी घटनास्थळी धाव घेत अग्निशमन पथकालाही पाचारण केले.त्यानंतर पेट घेतलेल्या गाड्यांची आग विझवण्यात आली.पोलिसांनी तातडीने याठिकाणी असणाऱ्या काही सीसीटीव्हींची पाहणी केली.चार जण गाड्यांची तोडफोड करत असल्याचा प्रकार सीसीटीव्ही फुटेजमध्ये कैद झाला आहे.या प्रकरणी चार जणांविरोधात गुन्हा दाखल केला असून दोघांना ताब्यात घेतले आहे.प्राथमिक तपासात दारुच्या नशेत हे कृत केल्याचे पोलिसांकडून सांगण्यात आले आहे"
"ऱ्या पावसामुळे महाराष्ट्रावर भीषण दुष्काळाचे सावट आहे.याचा तोटा हा अनेक घटकांना होताना दिसत आहे.पाणी पाणी करून अनेक पक्षी, प्राणी देखील मरताना दिसत आहेत.तर पाण्याच्या शोधात गेलेल्या अनेकांना आपला जीव देखील गमवावा लागत आहे.अशातच घनसावंगी तालुक् 10:07 जालना । अपुऱ्या पावसामुळे महाराष्ट्रावर भीषण दुष्काळाचे सावट आहे.याचा तोटा हा अनेक घटकांना होताना दिसत आहे.पाणी पाणी करून अनेक पक्षी, प्राणी देखील मरताना दिसत आहेत.तर पाण्याच्या शोधात गेलेल्या अनेकांना आपला जीव देखील गमवावा लागत आहे.अशातच घनसावंगी तालुक्यातील मोहपुरी या गावात भीषण पाणीटंचाई असल्यामुळे गावात टैंकरने पाणीपुरवठा चालू आहे.मात्र अपुरा पाणीपुरवठा होत असल्यामुळे मीरा विष्णु बोंडारे (वय 30) वर्ष ही महिला आपल्या शेतातील विहिरी वरुन पाणी आणण्यासाठी गेली असता पाय घसरून विहिरीत पडली.आणि तिचा यात दुर्दैवी मृत्यू झाला.विहिरीत पडलेल्या मीरा बोंडारे यांनी आपल्या बचावासाठी आरडाओरडा केली.मात्र जवळच काम करत असलेल्या पती विष्णु बोंडारे यांच्या ही बाब लक्षात आली.मात्र त्यांनाही पोहता येत नसल्यामुळे त्यांना त्यांच्या पत्नीस वाचवता आले नाही.परिणामी त्यांचा मृत्यू झाला"
"मुंबईत मुख्यमंत्री देवेंद्र फडणवीस यांच्या हस्ते ऐतिहासिक सोहळा कोल्हापूर (प्रतिनिधी) : साहित्यरत्न लोकशाहीर अण्णा भाऊ साठे यांची जन्मशताब्दी साजरी होत आहे.या निमित्ताने महाराष्ट्र शासन व साहित्यरत्न लोकशाहीर अण्णा भाऊ साठे विकास महामंडळाच्या वतीने 1 ऑगस्ट 2019 रोजी अण्णा भाऊंचे टपाल तिकीट प्रकाशित करण्यात येणार आहे, अशी माहिती साहित्यरत्न लोकशाहीर अण्णा भाऊ साठे महामंडळाचे अध्यक्ष अमित गोरखे यांनी दिली आहे.मुंबईतील ब्रांदा येथील रंगशारदा सभागृहात गुरूवारी सकाळी साडेनऊ वाजता मुख्यमंत्री देवेंद्रजी फडणवीस यांच्या हस्ते हा ऐतिहासिक सोहळा होणार आहे.या कार्यक्रमाला राज्याचे महसूलमंत्री तथा भाजपचे प्रदेशाध्यक्ष चंद्रकात पाटील, अर्थमंत्री सुधीर मुनगंटीवार, माजी मंत्री दिलीप कांबळे, लोकशाहीर अण्णा भाऊ साठे स्मारक समिती उपाध्यक्ष मधुकर कांबळे, लहुजी वस्ताद साळवे स्मारक समिती अध्यक्ष अशोक लोखंडे, आमदार सुधारक भालेराव यांच्यासह महामंडळाचे पदाधिकारी, अधिकारी आणि अण्णा भाऊंना मानणारे असंख्य कार्यकर्ते उपस्थित राहणार आहेत.महामंडळाचे अध्यक्ष अमित गोरखे म्हणाले की, ""कथा, नाट्य, लोकनात्य, कादंबऱ्या, चित्रपट, पोवाडे, लावण्या, वग, गवळण, प्रवास वर्णन असे सर्वच साहित्य प्रकार समुध्द करणारे साहित्यरत्न म्हणून अण्णा भाऊंनी ओळख आहे.तमाशा या कलेला लोकनाट्याची प्रतिष्ठा मिळवून देण्याचं श्रेय त्यांना जाते.स्वातंत्र्यपूर्व आणि स्वातंत्र्यानंतरच्या काळात राजकीय प्रश्नांविषयी महाराष्ट्रात त्यांनी जागृती केली.संयुक्त महाराष्ट्र चळवळ, गोवा मुक्ती संग्रामात त्यांनी शाहिरीतून दिलेले योगदान मोलाचे आहे.अशा साहित्यातून सामान्य माणसांच्या दुःखाला वाचा फोडणा-या लोकशाहीर अण्णा भाऊंच्या जन्मशताब्दीची सुरुवात १ ऑगस्टपासून होत आहे.त्याच निमित्ताने हा टपाल तिकिटाचा ऐतिहासिक सोहळा होत आहे.ही महाराष्ट्रासाठी गौरवास्पद बाब आहे"
"य राऊतांचे शब्द खरे ठरणार का? की शिवसेना नमतं घेणार? 02:12 मुंबई । राज्यात सध्या भाजप शिवसेनेत सत्तासंघर्ष पाहायला मिळतोय.सत्ता स्थापनेचा तिढा कायम आहे.यासंदर्भात शरद पवार यांनी पत्रकार परिषद घेऊन त्यांची भूमिका मांडली.भाजपा आणि शिवसेना यांना जनमत मिळालं आहे त्यांनी लवकरात लवकर सरकार स्थापन करावं असे शरद पवार बोलताना म्हणाले.यावेळी शिवसेनेला सोबत घेऊन राष्ट्रवादी काँग्रेस आणि काँग्रेस असे काही समीकरण तयार झाले तर तुम्ही मुख्यमंत्री होऊ इच्छिता का? हा प्रश्न शरद पवार यांना विचारण्यात आला.त्यावेळी शरद पवार म्हणाले की, 'मी चारवेळा महाराष्ट्राचं मुख्यमंत्रीपद भुषवलं आहे.त्यामुळे आता मुख्यमंत्री होण्यात कोणताही रस नाही, मला मुख्यमंत्री व्हायचंच नाही' गेल्या काही दिवसांपासून राज्यात सत्तासंघर्ष सुरू आहे.शरद पवारांनी मुख्यमंत्री व्हावे अशा चर्चाही काही दिवसांपासून सोशल मीडियावर सुरू होत्या.या पार्श्वभूमीवर विचारलेल्या प्रश्नावर त्यांनी स्पष्ट विधान केले आहे.मला मुख्यमंत्री होण्यात कोणताही रस नसल्याचे ते म्हणाले आहेत.आता राज्यातील राजकीय समिकरणांवर सर्वांचे लक्ष लागले आहे.शिवसेना भाजप युती होणार का? संजय राऊतांचे शब्द खरे ठरणार का? की शिवसेना नमतं घेणार? असे अनेक प्रश्न निर्माण झाले आहे"
"टीम महाराष्ट्र देशा : अहमदनगर जिल्ह्यातील कर्जत-जामखेड मतदार संघात शरद पवारांचे नातू रोहित पवार यांनी शानदार विजय संपादित केला आहे.त्यांनी भाजपचे मंत्री राम शिंदे यांचा दारूण पराभव केला आहे.मात्र अस असल तरी निवडणूक संपल्यावर रोहित पवार यांनी सुसंकृत राजकारणाचा उत्तम नमुना समाजासमोर ठेवला आहे.निवडणुकीचा निकाल लागताच रोहित पवार यांनी राम शिंदे यांच्या घरी जात त्यांच्या मातोश्रींचा आशीर्वाद घेतला आहे.रोहित पवार यांच्या या कृतीचे सर्वच स्थरातून कौतुक होत आहे....तर दुसरीकडे आपल्या आवडत्या नेत्यांसाठी कोण काय करेल, हे सांगता येत नाही.कोणी चप्पल घालत नाही तर कोणी शेंडीची गाठ बांधत नाही.आता रोहित पवार हे कर्जत विधानसभा मतदारसंघातून निवडून येत नाही, तोपर्यंत माऊली लाड या पाटेगावच्या कार्यकर्त्याने शर्ट न घालण्याचा निर्धार केला होता.आता रोहित पवार यांनी विजयी होताच आपल्या हाताने या कार्यकर्त्याला शर्ट घातला आहे.राष्ट्रवादीचे सर्वेसर्वा शरद पवार यांचे नातू रोहित पवार यांनी कर्जत-जामखेड मतदारसंघात भाजपाचे मंत्री राम शिंदे यांचा तब्बल 43,347 मतांनी पराभव केला.विजयानंतर रोहित पवार यांनी राम शिंदे यांची घरी जाऊन त्यांच्या आईंचे आशिर्वाद घेतले आहेत.तर चौंडी येथे येऊन पुण्यश्लोक अहिल्यादेवी होळकर यांच्या मूर्तीचे दर्शन घेतले.महत्वाच्या बातम्या आयाराम - गयारामांना महाराष्ट्राने दणका दिला, पवारांचा शब्द खरा ठरला. -  24, 2019 मराठवाड्यातील शिवसेनेच्या 'या' ढाण्या वाघाचा पराभव. -  24, 2019 जिंकलस भावा ! विजयानंतर रोहित पवारांनी थेट गाठलं राम शिंदेंचं घर. -  24, 2019......मागासवर्गीय औद्योगिक सहकारी संस्थांच्या समस्यांबाबत सकारात्मक विचार करणार - धनंजय मुंडे 28, 2020 मुस्लिमांना दिलेल्या आरक्षणाला विरोध, यातून ओबीसी, मराठा आरक्षण प्रभावित होणार ; सेनेने भूमिका मांडावी"
"बीड - मुख्यमंत्री देवेंद्र फडणवीस यांनी शेतक-यांना आनंदाजी बातमी दिली असून ज्या शेतक-यांनी कर्ज घेतले आहे परंतु त्यांनी अर्ज भरला नाही अशा शेतक-यांनाही कर्जमाफी दिली जाणार असल्याचं त्यांनी म्हटलं आहे.बीडमधील एका कार्यक्रमात मुख्यमंत्र्यांनी ही घोषणा केली असून कर्जमाफीचा लाभ मराठवाड्याला जास्त मिळाल्याचे सांगून चार हजार कोटी वितरित केल्याचे स्पष्ट केल्याचं त्यांनी म्हटलं आहे.तसेच काही शेतकऱ्यांनी कर्जमाफीचा फॉर्म भरलाच नाही, अशा शेतकऱ्यांची यादी काढून त्यांनाही कर्जमाफीचा लाभ दिला जाणार असल्याचं मुख्यमंत्र्यांनी म्हटलं आहे.दरम्यान राज्यातील तरुणांच्या नोकरीबाबतही फडणवीस यांनी घोषणा केली असून पोलीस विभागात लवकरच शंभर टक्के भरती केली जाणार असल्याचं ते म्हणाले आहेत.दोन टप्प्यांत ही भरती होणार असल्याचंही मुख्यमंत्र्यांनी म्हटलं आहे"
"नगर : प्रतिनिधी बुरुडगाव प्रभाग समितीचे कार्यालय असलेल्या तब्बल दोन एकर जागेला तब्बल 39 वर्षांनंतर महापालिकेचे नाव लागले आहे.'भूमिअभिलेख'च्या गलथान व निष्काळजी कारभारामुळे या जागेला जिल्हा परिषदेचे नाव लागले होते.विरोधी पक्ष नेते बाळासाहेब बोराटे यांनी केलेला पाठपुरावा व 'नगररचना'तील अधिकार्यांनी घेतलेल्या परिश्रमामुळे दोन दिवसांपूर्वी या जागेच्या सातबारा उतार्यावर मनपाच्या नावाची नोंद झाली आहे.तत्कालीन नगर परिषदेने भगवानदास गांधी यांच्या परिवाराकडून 1979 साली या 2 एकर 3 गुंठे जागेची खरेदी केली होती.मात्र, भूमिअभिलेख विभागाने या जागेवर जिल्हा परिषदेचे नाव नोंदवले होते.विरोधी पक्षनेते बाळासाहेब बोराटे यांच्या निदर्शनास ही बाब आल्यानंतर त्यांनी याबाबत पाठपुरावा सुरु केला.मनपाच्या नगररचना विभागात मानधनावर नियुक्त असलेल्या निवृत्त तहसीलदारांच्या पथकाने याबाबत माहिती संकलित केली.तत्कालीन नगर परिषदेचे खरेदी खत मिळविण्यात आले.तसेच जिल्हा परिषद प्रशासनाशी संपर्क साधण्यात आला.जिल्हा परिषदेकडेही सदरही जागा त्यांच्या नावे असल्याची नोंद नव्हती.भूमिअभिलेखच्या गलथान कारभारामुळेच हा प्रकार घडल्याचे समोर आल्यानंतर मनपाने सदरच्या जागेवर नाव लावण्यासाठी दावा दाखल केला.तहसीलदारांसमोर याबाबत सुनावणीही पार पडली.मनपाला जागा विकणार्या गांधी परिवारातील सदस्यांसह जिल्हा परिषद प्रशासनाच्या अधिकार्यांनीही म्हणणे सादर केले.मूळ खरेदी खतासह इतर कागदपत्रे मनपाकडून सादर करण्यात आली.त्यानंतर तहसीलदारांनी या जागेवर मनपाचे नाव लावण्याचे आदेश दिले होते.त्यानंतर 16 जून रोजी या जागेच्या सातबारा उतार्यावर मनपाच्या नावाची नोंद करण्यात आली आहे.भूमिअभिलेख विभागाच्या निष्काळजीपणामुळे तब्बल 39 वर्षांनंतर या जागेला मनपाचे नाव लागले आहे.निवृत्त तहसीलदार सर्जेराव शिंदे, निवृत्त सर्व्हेअर रविंद्र जेवरे, खलील पठाण यांनी यासाठी विशेष परिश्रम घेतले"
"ा हजारांची लाच घेताना एएसआयला पकडले 21 2019 । 21 2019   बारामती : प्रतिनिधी येथील उपविभागीय पोलिस अधिकाऱ्याच्या सरकारी मोटारीचा चालक सहाय्यक पोलिस उपनिरीक्षक लक्ष्मण दादू झगडे (वय ५७, रा.इंदापूर, जि.पुणे) यांना १२ हजार रुपयांची लाच घेताना पुण्याच्या लाचलुचपत प्रतिबंधक विभागाने रंगेहाथ पकडले.मंगळवारी (दि.२१) रोजी दुपारी 2 वाजता उपविभागीय पोलिस अधिकारी कार्यालयासमोरील रसवंतीगृहाजवळ ही कारवाई करण्यात आली.याप्रकरणी एका व्यक्तीने लाचलुचपत प्रतिबंधक विभागाकडे तक्रार दाखल केली होती.तक्रारदाराच्या विरोधात भिगवण पोलिस ठाण्यात चंदनाच्या लाकडाची चोरी व वाहतुकीसंबंध गुन्हा दाखल केला आहे.या गुन्ह्यात न्यायालयात मदत करणे व यापुढे हद्दीत पुन्हा चंदन लाकूड वाहतूकीला मदत करणे यासाठी झगडे यांनी तक्रारदाराकडे १६ मे रोजी १२ हजार रुपये लाचेची मागणी केली होती.या तक्रारीची खातरजमा केल्यानंतर लाचलुचपत प्रतिबंधक विभागाने मंगळवारी बारामतीत सापळा लावला.यावेळी तक्रारदारांकडून १२ हजार रुपये स्विकारताना झगडे यांना पकडण्यात आले.अप्पर पोलिस अधिक्षक दिलीप बोरस्ते, उपअधिक्षक दत्तात्रय भापकर, उपअधिक्षक प्रतिभा शेंडगे, हवालदार मुस्ताक खान, पोलिस नाईक कुंबार, सुप्रिया कादबाने, अंकुश आंबेकर, अभिजित राऊत या कर्मचाऱ्यांनी या कारवाईत भाग घेतला"
