input
"ਨੋਬੇਲ ਪੁਰਸਕਾਰ ਜੇਤੂ ਸ਼ਖ਼ਸੀਅਤਾਂ ਵੱਲੋਂ ਵੱਖ-ਵੱਖ ਖੇਤਰਾਂ ਨਾਲ ਸਬੰਧੀ ਕੀਤੇ ਕਾਰਜਾਂ ਅਤੇ ਖੋਜਾਂ ਰਾਹੀਂ ਮਾਨਵਤਾ ਦੀ ਭਲਾਈ ਸਬੰਧੀ ਪਾਏ ਗਏ ਯੋਗਦਾਨ ਅਤੇ ਸੰਘਰਸ਼ ਨੂੰ ਲੋਕਾਂ ਸਾਹਮਣੇ ਲਿਆਉਣ ਦੇ ਉਦੇਸ਼ ਨਾਲ ਨੈਸ਼ਨਲ ਐਗਰੀ-ਫੂਡ ਬਾਇਓ ਟੈਕਨਾਲੋਜੀ ਇੰਸਟੀਚਿਊਟ (ਨਾਬੀ) ਸੈਕਟਰ-81, ਐਸ.ਏ.ਐਸ ਨਗਰ ਵਿਖੇ ਤਿੰਨ ਰੋਜ਼ਾ ਪ੍ਰੋਗਰਾਮ ਅਤੇ ਪ੍ਰਦਰਸ਼ਨੀ ਦਾ ਆਯੋਜਨ ਕਰਵਾਇਆ ਜਾ ਰਿਹਾ ਹੈ।ਇਸ ਮੌਕੇ ਵਿਸ਼ੇਸ਼ ਤੌਰ ਤੇ ਸ਼ਾਮਲ ਹੋਏ ਸੂਬੇ ਦੇ ਸਿਹਤ ਤੇ ਪਰਿਵਾਰ ਭਲਾਈ ਅਤੇ ਕਿਰਤ ਮੰਤਰੀ ਬਲਬੀਰ ਸਿੰਘ ਸਿੱਧੂ ਅਤੇ ਨੋਬੇਲ ਪੁਰਸਕਾਰ ਜੇਤੂ ਕੈਲਾਸ਼ ਸਤਿਆਰਥੀ ਵੱਲੋਂ ਨੋਬੇਲ ਪ੍ਰਾਈਜ਼ ਸੀਰੀਜ਼ ਦਾ ਉਦਘਾਟਨ ਕੀਤਾ ਗਿਆ।ਇਸ ਮੌਕੇ ਸਿਹਤ ਮੰਤਰੀ ਬਲਬੀਰ ਸਿੰਘ ਸਿੱਧੂ ਨੇ ਕਿਹਾ ਕਿ ਜ਼ਿੰਦਗੀਆਂ ਬਚਾਉਣ, ਮਨੁੱਖਤਾ ਦਾ ਢਿੱਡ ਭਰਨ, ਧਰਤੀ ਨੂੰ ਬਚਾਉਣ ਅਤੇ ਵਿਸ਼ਵ ਨੂੰ ਜੋੜਨ ਵਰਗੇ ਮੁੱਦਿਆਂ ਤੇ ਹੋ ਰਿਹਾ ਇਹ ਪ੍ਰੋਗਰਾਮ ਮਨੁੱਖਤਾ ਦੀ ਸੱਚੀ ਸੇਵਾ ਹੈ।ਇਹ ਪ੍ਰਦਰਸ਼ਨੀ ਇਨ੍ਹਾਂ ਖੇਤਰਾਂ ਵਿੱਚ ਯੋਗਦਾਨ ਪਾਉਣ ਵਾਲੇ ਨੋਬੇਲ ਇਨਾਮ ਜੇਤੂਆਂ ਦੀਆਂ ਉਪਲਬਧੀਆਂ ਨੂੰ ਦੁਨੀਆ ਸਾਹਮਣੇ ਲਿਆਉਣ ਦਾ ਇੱਕ ਜ਼ਰੀਆ ਹੈ।ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਉਨ੍ਹਾਂ ਨੂੰ ਇਹ ਦੱਸਦੇ ਖ਼ੁਸ਼ੀ ਮਹਿਸੂਸ ਹੋ ਰਹੀ ਹੈ ਕਿ ਪੰਜਾਬ ਸਰਕਾਰ ਨੇ ਇਸ ਲੜੀ ਤਹਿਤ ਮਿਸ਼ਨ ਤੰਦਰੁਸਤ ਪੰਜਾਬ ਸ਼ੁਰੂ ਕੀਤਾ ਹੈ, ਜਿਸ ਤਹਿਤ ਮਿਲਾਵਟਖੋਰੀ ਨੂੰ ਰੋਕਣ, ਸਾਫ਼ ਸਫ਼ਾਈ ਅਤੇ ਵਾਤਾਵਰਨ ਦੀ ਸ਼ੁੱਧਤਾ ਵਰਗੇ 10 ਮੁੱਖ ਨੁਕਤਿਆਂ ਤੇ ਜ਼ੋਰ ਦਿੱਤਾ ਜਾ ਰਿਹਾ ਹੈ।ਇਸ ਮਿਸ਼ਨ ਦਾ ਉਦੇਸ਼ ਲੋਕਾਂ ਨੂੰ ਪੀਣ ਲਈ ਸਾਫ਼ ਪਾਣੀ, ਸ਼ੁੱਧ ਹਵਾ, ਬਿਨਾਂ ਮਿਲਾਵਟ ਤੋਂ ਖੁਰਾਕੀ ਵਸਤਾਂ ਮੁਹੱਈਆ ਕਰਨਾ ਅਤੇ ਲੋਕਾਂ ਦੀ ਸਰੀਰਕ ਤੇ ਮਾਨਸਿਕ ਸਿਹਤ ਵਧੀਆ ਬਣਾਉਣ ਤੇ ਜ਼ੋਰ ਦੇਣਾ ਹੈ।ਸਿਹਤ ਮੰਤਰੀ ਬਲਬੀਰ ਸਿੰਘ ਸਿੱਧੂ ਨੇ ਅੱਗੇ ਕਿਹਾ ਕਿ ਪੰਜਾਬ ਸਰਕਾਰ ਸੂਬੇ ਵਿੱਚ ਵਿਸ਼ਵ ਪੱਧਰੀ ਸਾਇੰਸ ਤੇ ਤਕਨਾਲੋਜੀ ਸਬੰਧੀ ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਸਿਰਜਣ ਲਈ ਨਿਵੇਸ਼ ਕਰ ਰਹੀ ਹੈ।ਇਸ ਤੋਂ ਇਲਾਵਾ ਮੈਡੀਕਲ ਖੇਤਰ ਵਿੱਚ ਖੋਜਾਂ, ਮੈਡੀਕਲ ਸਿੱਖਿਆ ਅਤੇ ਮੈਡੀਕਲ ਟੂਰਿਜ਼ਮ ਨੂੰ ਵੀ ਉਤਸ਼ਾਹਿਤ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ।ਸਰਕਾਰ ਨੇ 'ਹੈਲਥ ਫਾਰ ਆਲ' ਨਾਂ ਹੇਠ ਸਭ ਲੋਕਾਂ ਨੂੰ ਸਿਹਤ ਸਹੂਲਤਾਂ ਮੁਹੱਈਆ ਕਰਨ ਦੀ ਸਕੀਮ ਸ਼ੁਰੂ ਕੀਤੀ ਹੈ।ਇਸ ਤੋਂ ਇਲਾਵਾ ਸਰਕਾਰ ਨੇ ਮਲੇਰੀਆ, ਟੀ.ਬੀ, ਅੰਨ੍ਹਾਪਨ, ਕੋਹੜ ਅਤੇ ਏਡਜ਼ ਦੇ ਖਾਤਮੇ ਲਈ ਵੀ ਲੜਾਈ ਵਿੱਢੀ ਹੋਈ ਹੈ।ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਨਾਬੀ ਵਿੱਚ ਹੋ ਰਹੇ ਇਸ ਤਿੰਨ ਦਿਨਾਂ ਪ੍ਰੋਗਰਾਮ 'ਚ ਸਿੱਖਿਆ ਅਤੇ ਸਿਖਲਾਈ ਨਾਲ ਜੁੜੇ ਮੁੱਦਿਆਂ ਨੂੰ ਉਜਾਗਰ ਕੀਤਾ ਗਿਆ ਹੈ।ਪ੍ਰਦਰਸ਼ਨੀ ਵਿੱਚ ਦੱਸਿਆ ਗਿਆ ਹੈ ਕਿ ਕਿਵੇਂ ਨੋਬਲ ਪੁਰਸਕਾਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਿਆਂ ਨੇ ਦੁਨੀਆ ਨੂੰ ਇੱਕ ਬਿਹਤਰ ਸਥਾਨ ਬਣਾਉਣ ਲਈ ਯੋਗਦਾਨ ਪਾਇਆ।ਇਸ ਤੋਂ ਇਲਾਵਾ ਮਨੁੱਖਤਾ ਨੂੰ ਦਰਪੇਸ਼ ਆਉਂਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਜਿਵੇਂ ਆਲਮੀ ਤਪਸ਼, ਭੋਜਨ ਦੀ ਘਾਟ, ਬਿਮਾਰੀ ਜਾਂ ਹਿੱਤਾਂ ਦੇ ਟਕਰਾਵਾਂ ਦੇ ਸਬੰਧ ਨੂੰ ਵੀ ਪ੍ਰਦਰਸ਼ਨੀ ਦੇ ਮਾਧਿਅਮ ਰਾਹੀਂ ਲੋਕਾਂ ਸਾਹਮਣੇ ਲਿਆਂਦਾ ਗਿਆ ਹੈ"
"ਲੋਕਾਂ ਨੂੰ ਗੁੰਮਰਾਹ ਕਰਨ ਵਾਲੀ ਔਰਤ ਦੇ ਘਰੋਂ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੇ ਸਰੂਪ ਗ: ਭੱਠਾ ਸਾਹਿਬ ਲਿਆਂਦੇ: ਸਿੰਘ ਸਾਹਿਬ ਗਿ:ਰਘਬੀਰ ਸਿੰਘ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੀ ਹਜੂਰੀ ਵਿਚ ਲੋਕਾਂ ਦੇ ਦੁੱਖ ਦੂਰ ਕਰਨ ਦਾ ਕਰਦੀ ਸੀ ਬੀਬੀ ਢੌਂਗ ਸ੍ਰੀ ਅਨੰਦਪੁਰ ਸਾਹਿਬ 10 ਜੁਲਾਈ (ਦਵਿੰਦਰਪਾਲ ਸਿੰਂਘ/ਅੰਕੁਸ਼): ਸਾਇੰਸ ਦੇ ਇਸ ਜੁਗ ਵਿਚ ਵੀ ਕੁੱਝ ਭੁੱਲੜ ਲੋਕ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੀ ਬਾਣੀ ਤੇ ਭਰੋਸਾ ਕਰਨ ਦੀ ਬਜਾਏ ਪੁੱਛਾਂ ਅਤੇ ਟੂਣੇ-ਟਾਮਣਾਂ ਤੇ ਵਿਸ਼ਵਾਸ਼ ਕਰਦੇ ਹਨ।ਇਸ ਦੀ ਉਦਾਹਰਣ ਉਸ ਵੇਲੇ ਸਾਮਣੇ ਆਈ ਜਦੋਂ ਸਤਿਕਾਰ ਕਮੇਟੀ ਕੁਰਾਲੀ ਵਲੋਂ ਫੋਨ ਤੇ ਮਿਲੀ ਜਾਣਕਾਰੀ ਤੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰਦਿਆਂ ਤਖਤ ਸ੍ਰੀ ਕੇਸਗੜ ਸਾਹਿਬ ਦੇ ਜਥੇਦਾਰ ਸਿੰਘ ਸਾਹਿਬ ਗਿਆਨੀ ਰਘਬੀਰ ਸਿੰਘ ਵਲੋਂ ਦਿੱਤੀ ਹਦਾਇਤ ਤੇ ਗੁਰਦੁਆਰਾ ਭੱਠਾ ਸਾਹਿਬ ਰੋਪੜ ਦੇ ਮੈਨੇਜਰ ਅਮਰਜੀਤ ਸਿੰਘ ਜਿੰਦਵੜੀ ਨੇ ਪਿੰਡ ਅਕਬਰਪੁਰ ਜਿਲਾ ਰੋਪੜ ਤੋਂ ਇਕ ਪੁੱਛਾਂ ਦੇਣ ਵਾਲੀ ਔਰਤ ਦੇ ਘਰੋਂ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੇ ਦੋ ਸਰੂਪ ਗੁਰਦੁਆਰਾ ਭੱਠਾ ਸਾਹਿਬ ਰੋਪੜ ਵਿਖੇ ਲਿਆਕੇ ਸੁਸ਼ੋਭਿਤ ਕੀਤੇ ਤੇ ਬੀਬੀ ਪਾਸੋਂ ਅੱਗੇ ਤੋਂ ਪਿੰਡ ਦੇ ਪੱਤਵੰਤੇ ਸਜਣਾ ਦੀ ਹਾਜ਼ਰੀ ਵਿਚ ਇਹੋ ਜਿਹੇ ਕੰਮ ਤੋਂ ਤੋਬਾ ਕਰਨ ਦਾ ਅਤੇ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦਾ ਪ੍ਰਕਾਸ਼ ਨਾ ਕਰਨ ਦਾ ਲਿਖਤੀ ਭਰੋਸਾ ਵੀ ਦਵਾਇਆ।ਇਹ ਬੀਬੀ ਆਪਣੇ ਘਰ ਅੰਦਰ ਕਿਸੇ ਬਾਬੇ ਦੀ ਸਮਾਧ ਤੇ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੀ ਹਜੂਰੀ ਵਿਚ ਲੋਕਾਂ ਦੇ ਦੁੱਖ ਦੂਰ ਕਰਨ ਦਾ ਢੋਂਗ ਕਰਦੀ ਸੀ।ਇਸ ਬੀਬੀ ਦੇ ਘਰ ਵਿਚ ਦੋ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੇ ਬਿਰਧ ਸਰੂਪ ਸਨ ਜਿਨਾਂ ਦੀ ਸੇਵਾ ਸੰਭਾਲ ਵੀ ਠੀਕ ਢੰਗ ਨਾਲ ਨਹੀ ਹੁੁੰਦੀ ਸੀ।ਸਿੰਘ ਸਾਹਿਬ ਗਿਆਨੀ ਰਘਬੀਰ ਸਿੰਘ ਨੇ ਸਮੂਹ ਸਿੱਖ ਸੰਗਤਾਂ ਨੂੰ ਅਜਿਹੇ ਢੋਗੀਆਂ ਦੇ ਪਿੱਛੇ ਨਾ ਲੱਗਕੇ ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੀ ਬਾਣੀ ਤੇ ਨਿਸਚਾ ਰੱਖਣ ਦੀ ਪ੍ਰੇਰਣਾ ਦਿੱਤੀ।ਇਸ ਮੌਕੇ ਮੀਤ ਮੈਨੇਜਰ ਪਲਵਿੰਦਰ ਸਿੰਘ, ਅਕਾਉਟੈਟ ਕਰਮਜੀਤ ਸਿੰਘ, ਗੁਰਮੀਤ ਸਿੰਘ ਆਰ.ਕੇ., ਬਲਜੀਤ ਸਿੰਘ ਐਸ.ਕੇ ਅਤੇ ਭਾਈ ਉਤਮ ਸਿੰਘ ਗ੍ਰੰਥੀ ਹਾਜ਼ਰ ਸਨ"
"ਫਗਵਾੜਾ, (ਜਲੋਟਾ, ਹਰਜੋਤ) -  ਫਗਵਾੜਾ 'ਚ ਗਰਭਵਤੀ ਔਰਤ ਦੀ ਬੱਚੇ ਸਮੇਤ ਮੌਤ ਹੋਣ ਦਾ ਮਾਮਲਾ ਸਾਹਮਣੇ ਆਇਆ ਹੈ।ਇਸ ਮਾਮਲੇ 'ਚ ਪੁਲਸ ਨੇ ਮ੍ਰਿਤਕਾ ਦੀ ਮਾਂ ਦੇ ਬਿਆਨ ਨੂੰ ਆਧਾਰ ਬਣਾ ਕੇ ਉਸ ਦੇ ਮੁਲਜ਼ਮ ਪਤੀ ਤੇ ਸੱਸ ਵਿਰੁੱਧ ਵਿਆਹ ਤੋਂ ਬਾਅਦ ਦਾਜ ਲਈ ਪ੍ਰੇਸ਼ਾਨ ਕਰਨ ਦੇ ਦੋਸ਼ 'ਚ ਕੇਸ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।ਜਾਣਕਾਰੀ ਅਨੁਸਾਰ ਮ੍ਰਿਤਕਾ ਲਵਲੀ ਦੀ ਮਾਂ ਹਰਪਾਲ ਕੌਰ ਵਾਸੀ ਸਤਨਾਮਪੁਰਾ ਨੇ ਪੁਲਸ ਕੋਲ ਖੁਲਾਸਾ ਕੀਤਾ ਹੈ ਕਿ ਉਸ ਦੀ ਬੇਟੀ ਲਵਲੀ ਦਾ ਵਿਆਹ ਕਰੀਬ 3 ਸਾਲ ਪਹਿਲਾਂ ਸਤਪਾਲ ਪੁਲਸ ਮੱਖਣ ਵਾਸੀ ਪਿੰਡ ਮੌਲੀ ਫਗਵਾੜਾ ਨਾਲ ਹੋਈ ਸੀ।ਉਸ ਨੇ ਦੋਸ਼ ਲਗਾਇਆ ਕਿ ਵਿਆਹ ਦੇ ਬਾਅਦ ਉਸ ਦਾ ਜਵਾਈ ਤੇ ਮ੍ਰਿਤਕਾ ਦੀ ਸੱਸ ਉਸ ਨੂੰ ਦਾਜ ਦੀ ਮੰਗ ਕਰ ਕੇ ਤੰਗ ਕਰਦੇ ਆ ਰਹੇ ਸਨ।ਹਰਪਾਲ ਕੌਰ ਨੇ ਦੱਸਿਆ ਕਿ ਲਵਲੀ ਦੇ ਗਰਭਵਤੀ ਹੋਣ ਤੋਂ ਬਾਅਦ ਉਸ ਦਾ ਜਵਾਈ ਸਤਪਾਲ ਉਸ ਨੂੰ ਪੇਕੇ ਛੱਡ ਗਿਆ ਤੇ ਫਿਰ ਕਦੇ ਵਾਪਸ ਲੈਣ ਨਹੀਂ ਆਇਆ।ਲਵਲੀ ਦੀ ਸਿਹਤ ਵਿਗੜਣ ਤੋਂ ਬਾਅਦ ਉਸ ਨੂੰ ਸਿਵਲ ਹਸਪਤਾਲ ਲਿਆਂਦਾ ਗਿਆ ਜਿਥੇ ਡਾਕਟਰਾਂ ਦੀ ਟੀਮ ਨੇ ਉਸ ਨੂੰ ਇਕ ਵੱਡੇ ਹਸਪਤਾਲ ਲਈ ਰੈਫਰ ਕਰ ਦਿੱਤਾ।ਜਿਥੇ ਲਵਲੀ ਅਤੇ ਉਸ ਦੇ ਗਰਭ 'ਚ ਪਲ ਰਹੇ ਬੱਚੇ ਦੀ ਮੌਤ ਹੋ ਗਈ।ਪੁਲਸ ਨੇ ਮ੍ਰਿਤਕਾ ਲਵਲੀ ਦੀ ਲਾਸ਼ ਨੂੰ ਕਬਜ਼ੇ 'ਚ ਲੈ ਕੇ ਪੋਸਟਮਾਰਟਮ ਲਈ ਸਿਵਲ ਹਸਪਤਾਲ ਭੇਜ ਦਿੱਤੀ।ਪੁਲਸ ਨੇ ਪਤੀ ਸਤਪਾਲ ਤੇ ਸੱਸ ਬਿੰਦਰ ਪਤਨੀ ਮੱਖਣ ਵਿਰੁੱਧ ਕੇਸ ਦਰਜ ਕਰ ਜਾਂਚ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ"
"ਨਵੀਂ ਦਿੱਲੀ  -  ਕੇਂਦਰ ਸਰਕਾਰ ਨੇ ਬੁੱਧਵਾਰ ਨੂੰ ਕਿਹਾ ਕਿ ਇਕ ਰਾਸ਼ਟਰ-ਇਕ ਭਾਸ਼ਾ ਲਈ ਕੋਈ ਪ੍ਰਸਤਾਵ ਨਹੀਂ ਆਇਆ ਹੈ, ਦੇਸ਼ ਦਾ ਸੰਵਿਧਾਨ ਸਾਰਿਆਂ ਲਈ ਬਰਾਬਰ ਮਹੱਤਵ ਰੱਖਦਾ ਹੈ।ਕੇਂਦਰੀ ਗ੍ਰਹਿ ਮੰਤਰੀ ਜੀ ਕਿਸ਼ਨ ਰੈੱਡੀ ਨੇ ਸੰਸਦ 'ਚ ਇਸ ਗੱਲ ਦੀ ਜਾਣਕਾਰੀ ਦਿੱਤੀ ਹੈ।ਕੇਂਦਰ ਸਰਕਾਰ ਨੇ ਸੰਸਦ ਨੂੰ ਜਵਾਬ ਦਿੱਤਾ ਕਿ ਸੰਵਿਧਾਨ ਦੀ ਨਜਰ 'ਚ ਦੇਸ਼ ਦੀਆਂ ਸਾਰੀਆਂ ਭਾਸ਼ਾਵਾਂ ਨੂੰ ਬਰਾਬਰ ਦਾ ਦਰਜਾ ਮਿਲਣਾ ਚਾਹੀਦਾ ਹੈ।ਫਿਲਹਾਲ ਕੋਈ ਇਕ ਭਾਸ਼ਾ-ਇਕ ਸੂਬੇ ਦਾ ਪ੍ਰਸਤਾਵ ਸਾਹਮਣੇ ਨਹੀਂ ਹੈ।ਕੇਂਦਰੀ ਗ੍ਰਹਿ ਸੂਬਾ ਮੰਤਰੀ ਜੀ. ਕਿਸ਼ਨ ਰੈੱਡੀ ਨੇ ਇਕ ਲਿਖਿਤ ਸਵਾਲ ਦੇ ਜਵਾਬ 'ਚ ਸੰਸਦ 'ਚ ਇਹ ਗੱਲਾਂ ਕਹੀਆਂ।ਦਰਅਸਲ ਕੇਂਦਰ ਸਰਕਾਰ ਤੋਂ ਸਵਾਲ ਪੁੱਛਿਆ ਗਿਆ ਸੀ ਕਿ ਕੀ ਦੇਸ਼ 'ਚ ਇਕ ਭਾਸ਼ਾ ਦੇ ਪ੍ਰਸਤਾਵ 'ਤੇ ਵਿਚਾਰ ਹੋ ਰਿਹਾ ਹੈ।ਕੇਂਦਰੀ ਮੰਤਰੀ ਨੇ ਸਾਫ ਕੀਤਾ ਕਿ ਨਹੀਂ, ਅਜਿਹਾ ਕੋਈ ਪ੍ਰਸਤਾਵ ਨਹੀਂ ਹੈ।ਕੇਂਦਰ ਸਰਕਾਰ ਦਾ ਜਵਾਬ ਅਜਿਹੇ ਸਮੇਂ 'ਚ ਆਇਆ ਹੈ ਜਦੋਂ ਹਾਲ ਹੀ 'ਚ ਹੈਰ ਹਿੰਦੀ ਭਾਸ਼ੀ ਸੂਬਿਆਂ 'ਚ ਲੋਕਾਂ ਨੇ ਇਕ ਭਾਸ਼ਾ-ਇਕ ਰਾਸ਼ਟਰ ਦੀ ਨੀਤੀ ਦਾ ਵਿਰੋਧ ਕੀਤਾ ਸੀ।ਕੰਨੜ ਭਾਸ਼ਾ ਦੇ ਹਿਮਾਇਤੀ ਅਤੇ ਕੁਝ ਹੋਰ ਖੇਤਰੀ ਸੰਗਠਨਾਂ ਨੇ ਗ੍ਰਹਿ ਮੰਤਰੀ ਅਮਿਤ ਸ਼ਾਹ ਦੇ ਇਕ ਭਾਸ਼ਾ-ਇਕ ਰਾਸ਼ਟਰ ਵਾਲੇ ਬਿਆਨ ਤੋਂ ਬਾਅਦ ਵਿਰੋਧ ਜਤਾਇਆ ਸੀ।ਇਸ ਮਾਮਲੇ 'ਚ ਸੂਬਾ ਪੱਧਰ 'ਤੇ ਵਿਰੋਧ ਪ੍ਰਦਰਸ਼ਨ ਵੀ ਹੋਏ ਸੀ"
"ਜਾਇਜ਼ ਅਤੇ ਹੱਕੀ ਮੰਗਾਂ ਦੇ ਸਬੰਧ ਵਿੱਚ ਪੰਜਾਬ ਸਟੇਟ ਮਨਿਸਟਰੀਅਲ ਸਟਾਫ ਐਸੋਸੀਏਸ਼ਨ ਦੀ ਸੂਬਾ ਕਮੇਟੀ ਦੇ ਫੈਸਲੇ ਅਨੁਸਾਰ ਆਬਕਾਰੀ ਅਤੇ ਕਰ ਵਿਭਾਗ ਦੇ ਸਮੂਹ ਕਾਮਿਆਂ ਵੱਲੋਂ ਜ਼ਿਲ੍ਹਾ ਹੈੱਡਕੁਆਟਰ 'ਤੇ ਰੋਸ ਵਜੋਂ ਕਾਲੇ ਬਿੱਲੇ ਲਗਾ ਕੇ ਗੇਟ ਰੈਲੀ ਕਰਦਿਆਂ ਸਰਕਾਰ ਖਿਲਾਫ ਨਾਅਰੇਬਾਜ਼ੀ ਕੀਤੀ ਗਈ।ਗੇਟ ਰੈਲੀ ਨੂੰ ਸੰਬੋਧਨ ਕਰਦਿਆਂ ਸੂਬਾ ਸੀਨੀਅਰ ਮੀਤ ਪ੍ਰਧਾਨ ਗੁਰਪ੍ਰੀਤ ਸਿੰਘ ਸੋਢੀ, ਸੂਬਾ ਪ੍ਰੈਸ ਸਕੱਤਰ ਸੰਜੀਵ ਕੌੜਾ ਆਦਿ ਨੇ ਦੱਸਿਆ ਕਿ ਉਹ ਪਿਛਲੇ ਕਈ ਮਹੀਨਿਆਂ ਤੋਂ ਆਪਣੀ ਜਾਇਜ਼ ਅਤੇ ਹੱਕੀ ਮੰਗਾਂ ਨੂੰ ਲੈ ਕੇ ਸੰਘਰਸ਼ ਕਰਦੇ ਆ ਰਹੇ ਹਨ, ਪਰ ਕੈਪਟਨ ਸਰਕਾਰ ਉਨ੍ਹਾਂ ਦੀ ਕੋਈ ਵੀ ਸੁਣਵਾਈ ਨਹੀਂ ਕਰ ਰਹੀ।ਗੁਰਪ੍ਰੀਤ ਸਿੰਘ ਸੋਢੀ ਨੇ ਆਪਣੇ ਸੰਬੋਧਨ ਵਿੱਚ ਆਖਿਆ ਕਿ ਚੋਣਾਂ ਤੋਂ ਪਹਿਲਾਂ ਕੈਪਟਨ ਸਰਕਾਰ ਨੇ ਆਬਕਾਰੀ ਅਤੇ ਕਰ ਵਿਭਾਗ ਦੇ ਮੁਲਾਜ਼ਮਾਂ ਨਾਲ ਕਈ ਵਾਅਦੇ ਕੀਤੇ ਸਨ, ਪਰ ਹੁਣ ਤੱਕ ਇੱਕ ਵੀ ਵਾਅਦਾ ਪੂਰਾ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ।ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਪੰਜਾਬ ਸਟੇਟ ਮਨਿਸਟਰੀਅਲ ਸਟਾਫ ਐਸੋਸੀਏਸ਼ਨ ਦੀ ਸੂਬਾ ਕਮੇਟੀ ਦੇ ਫੈਸਲੇ ਮੁਤਾਬਿਕ 15 ਮਾਰਚ 2017 ਨੂੰ ਦੁਬਾਰਾ ਫਿਰ ਗੇਟ ਰੈਲੀ ਕੀਤੀ ਜਾਵੇਗੀ ਅਤੇ 16 ਮਾਰਚ 2018 ਅਤੇ 19 ਮਾਰਚ 2018 ਨੂੰ ਸਮੂਹ ਮਨਿਸਟਰੀਅਲ ਕਰਮਚਾਰੀ ਕਲਮ ਛੋੜ ਹੜਤਾਲ ਕਰਨਗੇ"
